symbol,signal_time,entry_time,exit_time,entry_price,exit_price,exit_reason,initial_quantity,initial_notional,entry_equity,entry_fee,total_fees,funding_cost,gross_pnl,net_pnl,net_return_on_entry_equity,trade_return_on_notional,expectancy_r,holding_bars,holding_hours
BTC,2019-07-22 16:00:00,2019-07-22 20:00:00,2019-07-26 16:00:00,10168.831875,9834.0805,TIME_T24,0.9833971220022752,10000.0,100000.0,4.0,7.868322584495479,11.706445879261821,-329.19353876130424,-348.76830722506156,-0.0034876830722506157,-0.03487683072250616,-0.03487683072250616,24,96
ETH,2019-07-22 16:00:00,2019-07-22 20:00:00,2019-07-26 16:00:00,213.636765,219.400245,TIME_T24,46.808422698218635,10000.0,100000.0,4.0,8.107911763221093,12.096887911591438,269.7794080527299,249.57460837791737,0.0024957460837791738,0.024957460837791736,0.024957460837791736,24,96
BTC,2019-08-13 16:00:00,2019-08-13 20:00:00,2019-08-17 20:00:00,10941.74814,10210.91199,TIME_T24,0.9130241806237813,9990.080630115282,99900.80630115281,3.9960322520461133,7.725156073282632,11.310969018835573,-667.2710770239881,-686.3072021161063,-0.006869886515702592,-0.06869886515702592,-0.06869886515702592,24,96
BTC,2019-08-21 16:00:00,2019-08-21 20:00:00,2019-08-25 16:00:00,10112.19357,10056.199385,TIME_T24,0.9811372617844056,9921.449909903673,99214.49909903672,3.9685799639614694,7.915184735384239,11.9611159814338,-54.937981346749005,-74.81428206356705,-0.0007540660159850912,-0.007540660159850912,-0.007540660159850912,24,96
BTC,2019-10-30 08:00:00,2019-10-30 12:00:00,2019-11-03 08:00:00,9100.778115,9151.94174,TIME_T24,1.089353938357975,9913.968481697317,99139.68481697315,3.965587392678927,7.953468903915622,12.00231541330471,55.73529639442168,35.779512077201346,0.00036089999825252353,0.003608999982525235,0.003608999982525235,24,96
BTC,2019-11-07 20:00:00,2019-11-08 00:00:00,2019-11-11 20:00:00,9218.607,8728.903365,TIME_T24,1.0758183349073278,9917.546432905037,99175.46432905036,3.967018573162015,7.723304286642524,10.478035951390071,-526.8321492037657,-545.0334894417982,-0.005495648476456365,-0.05495648476456365,-0.05495648476456365,24,96
BTC,2019-11-12 12:00:00,2019-11-12 16:00:00,2019-11-16 12:00:00,8707.961805,8485.1553,TIME_T24,1.1326465715889593,9863.043083960856,98630.43083960855,3.9452172335843425,7.789490057562298,10.766144324277965,-252.36102401596887,-270.9166583978091,-0.002746785714019338,-0.027467857140193376,-0.027467857140193376,24,96
BTC,2020-01-19 08:00:00,2020-01-19 12:00:00,2020-01-23 08:00:00,8685.50058,8418.7885,TIME_T24,1.1324564804900485,9835.951418121074,98359.51418121073,3.93438056724843,7.7479452051284685,24.27671854316214,-302.03982342097953,-334.06448716927014,-0.0033963617037983023,-0.033963617037983014,-0.033963617037983014,24,96
BTC,2020-01-23 16:00:00,2020-01-23 20:00:00,2020-01-27 16:00:00,8374.084949999999,8927.653940000002,TIME_T24,1.170581028008815,9802.544969404144,98025.44969404142,3.9210179877616578,8.101234918478518,20.217178236524216,647.9973573880054,619.6789442330028,0.006321612868567851,0.0632161286856785,0.0632161286856785,24,96
BTC,2020-02-02 04:00:00,2020-02-02 08:00:00,2020-02-06 04:00:00,9375.215265,9623.9856,TIME_T24,1.0521905454964977,9864.512863827444,98645.12863827443,3.9458051455309775,7.996311808856753,59.487050205369,261.7537944869957,194.27043247276993,0.001969386984988864,0.019693869849888638,0.019693869849888638,24,96
ETH,2020-02-16 12:00:00,2020-02-16 16:00:00,2020-02-20 16:00:00,258.96941999999996,255.872,TIME_T24,38.16643643513865,9883.939907074722,98839.39907074721,3.953575962829889,7.859864932242608,59.61728484709407,-118.21748354292497,-185.69463332226164,-0.00187875113636967,-0.018787511363696698,-0.018787511363696698,24,96
BTC,2020-02-17 12:00:00,2020-02-17 16:00:00,2020-02-21 16:00:00,9640.087635,9676.999080000001,TIME_T24,1.0240688341517024,9872.113305494691,98721.1330549469,3.9488453221978768,7.912810588574956,26.01201969375999,37.79986044800627,3.875030165671326,3.92522861697154e-05,0.00039252286169715397,0.00039252286169715397,24,96
BTC,2020-02-24 16:00:00,2020-02-24 20:00:00,2020-02-28 16:00:00,9605.940569999999,8572.921395,TIME_T24,1.0270475727874573,9865.757946759062,98657.57946759062,3.946303178703625,7.46822242287659,29.652033833149666,-1060.959836326651,-1098.0800925826773,-0.011130215220244691,-0.11130215220244691,-0.11130215220244691,24,96
ETH,2020-02-25 04:00:00,2020-02-25 08:00:00,2020-02-29 04:00:00,257.75881499999997,229.06541,TIME_T24,38.23711805481461,9855.954238824117,98559.54238824116,3.942381695529647,7.445902145307452,36.37187260630736,-1097.153114379606,-1140.9708891312207,-0.011576462932800168,-0.11576462932800166,-0.11576462932800166,24,96
ETH,2020-04-20 20:00:00,2020-04-21 00:00:00,2020-04-24 20:00:00,170.295105,187.496205,TIME_T24,56.61849674767616,9641.85284858767,96418.5284858767,3.8567411394350684,8.103042448632717,11.245565824023439,973.9004244064522,954.5518161337961,0.009900086955523472,0.09900086955523471,0.09900086955523471,24,96
ETH,2020-05-04 00:00:00,2020-05-04 04:00:00,2020-05-08 00:00:00,203.7018,212.77356,TIME_T24,47.80177705941259,9737.308030201051,97373.08030201051,3.8949232120804207,7.96330492378344,29.099743931839225,433.64624905649737,396.5832002008747,0.004072821759061537,0.040728217590615366,0.040728217590615366,24,96
BTC,2020-05-04 04:00:00,2020-05-04 08:00:00,2020-05-08 04:00:00,8652.744209999999,9805.23493,TIME_T24,1.1228663507061505,9715.875314676472,97158.75314676472,3.886350125870589,8.29033747133682,14.7120949298921,1294.0930489891057,1271.0906165878766,0.013082615569055423,0.13082615569055422,0.13082615569055422,24,96
ETH,2020-05-11 16:00:00,2020-05-11 20:00:00,2020-05-15 16:00:00,187.39365,194.66262,TIME_T24,52.851713021652145,9904.075411879925,99040.75411879925,3.9616301647519703,8.07693133606514,10.32652230930926,384.1775164029986,365.7740627576242,0.003693167181652098,0.036931671816520975,0.036931671816520975,24,96
BTC,2020-05-21 08:00:00,2020-05-21 12:00:00,2020-05-25 08:00:00,9394.664985,8748.033795000001,TIME_T24,1.0581167965039138,9940.652818155688,99406.52818155687,3.9762611272622754,7.678837725211626,3.8960910131937863,-684.2113232823117,-695.7862520207171,-0.00699940199852798,-0.06999401998527979,-0.06999401998527979,24,96
ETH,2020-05-21 16:00:00,2020-05-21 20:00:00,2020-05-25 16:00:00,198.709305,204.57766,TIME_T24,49.84850805180293,9905.362390260665,99053.62390260665,3.9621449561042663,8.041301408795867,11.608320251644807,292.5287414683384,272.8791198078977,0.0027548625588519914,0.027548625588519914,0.027548625588519914,24,96
ETH,2020-05-26 16:00:00,2020-05-26 20:00:00,2020-05-30 16:00:00,199.39965,237.00144000000003,TIME_T24,49.640819855673804,9898.362104934407,98983.62104934407,3.9593448419737634,8.665323157403877,12.842973631420216,1866.5836836408778,1845.075386852054,0.018640209029454177,0.18640209029454177,0.18640209029454177,24,96
BTC,2020-06-02 12:00:00,2020-06-02 16:00:00,2020-06-06 12:00:00,9472.81404,9646.844165,TIME_T24,1.0644006734475717,10082.869643619611,100828.69643619611,4.033147857447845,8.140390827795756,11.170713733810423,185.2377822501663,165.92667768856012,0.0016456295038343343,0.01645629503834334,0.01645629503834334,24,96
BTC,2020-06-15 04:00:00,2020-06-15 08:00:00,2020-06-19 04:00:00,9127.861649999999,9294.87024,TIME_T24,1.1064434035750825,10099.462311388468,100994.62311388468,4.039784924555388,8.153484070209124,-2.1223258851414717,184.7855527458769,178.75439456080926,0.0017699397160900363,0.01769939716090036,0.01769939716090036,24,96
ETH,2020-06-15 04:00:00,2020-06-15 08:00:00,2020-06-19 04:00:00,224.702295,228.255815,TIME_T24,44.94596867107418,10099.462311388468,100994.62311388468,4.039784924555388,8.143456408547591,11.482616292211347,159.71639859203646,140.09032589127753,0.0013871067743211174,0.013871067743211172,0.013871067743211172,24,96
BTC,2020-08-02 04:00:00,2020-08-02 08:00:00,2020-08-06 04:00:00,11331.612975,11622.695745,TIME_T24,0.8940780810097935,10131.346783433677,101313.46783433677,4.052538713373471,8.209177716513587,33.5915061779569,260.25072441661587,218.4500405221454,0.0021561796786913373,0.021561796786913372,0.021561796786913372,24,96
ETH,2020-08-07 12:00:00,2020-08-07 16:00:00,2020-08-11 12:00:00,385.662735,382.08886,TIME_T24,26.32660837061661,10153.191787485895,101531.91787485895,4.061276714994358,8.084918226992503,49.99169046036345,-94.0880074905371,-152.16461617789307,-0.0014986875000769747,-0.014986875000769747,-0.014986875000769747,24,96
BTC,2020-08-11 12:00:00,2020-08-11 16:00:00,2020-08-15 12:00:00,11486.52039,11846.064005,TIME_T24,0.8825975997652069,10137.975325868108,101379.75325868107,4.055190130347244,8.23731319333845,20.192995777200938,317.3323316099061,288.9020226393667,0.0028497013787575796,0.028497013787575794,0.028497013787575794,24,96
ETH,2020-08-11 16:00:00,2020-08-11 20:00:00,2020-08-15 16:00:00,380.7202649999999,431.68405,TIME_T24,26.604285364502218,10128.790574108903,101287.90574108902,4.051516229643561,8.645374491045178,98.50836893313927,1355.85507939514,1248.7013359709554,0.012328237283954427,0.12328237283954425,0.12328237283954425,24,96
BTC,2020-08-19 04:00:00,2020-08-19 08:00:00,2020-08-23 04:00:00,11829.25167,11610.65177,TIME_T24,0.8700242372752853,10291.735661729144,102917.35661729143,4.116694264691658,8.157313644876934,15.107150638312898,-190.18721126595298,-213.45167554914283,-0.002074010473693805,-0.020740104736938044,-0.020740104736938044,24,96
ETH,2020-08-19 04:00:00,2020-08-19 08:00:00,2020-08-23 04:00:00,413.576685,390.73453500000005,TIME_T24,24.88470949886632,10291.735661729144,102917.35661729143,4.116694264691658,8.006020422551504,20.115616751957816,-568.420267079528,-596.5419042540373,-0.005796319725470005,-0.05796319725470004,-0.05796319725470004,24,96
BTC,2020-08-25 12:00:00,2020-08-25 16:00:00,2020-08-29 12:00:00,11425.12971,11495.239505,TIME_T24,0.8937085672481897,10210.736303748825,102107.36303748825,4.0842945214995305,8.193652132774865,12.888678210548136,62.65772443951457,41.575394096191566,0.00040717332089878133,0.004071733208987813,0.004071733208987813,24,96
ETH,2020-08-25 12:00:00,2020-08-25 16:00:00,2020-08-29 12:00:00,385.75278,402.26876500000003,TIME_T24,26.46963763617938,10210.736303748825,102107.36303748825,4.0842945214995305,8.34345789826089,13.302964937241528,437.17213815457563,415.5257153190732,0.004069498055360756,0.04069498055360756,0.04069498055360756,24,96
ETH,2020-10-06 08:00:00,2020-10-06 12:00:00,2020-10-10 08:00:00,346.29305999999997,371.74403500000005,TIME_T24,29.617822588446774,10256.446414690354,102564.46414690353,4.102578565876142,8.506678116653482,9.484675859058523,753.8024622529966,735.8111082772847,0.007174133013783207,0.07174133013783206,0.07174133013783206,24,96
BTC,2020-10-16 04:00:00,2020-10-16 08:00:00,2020-10-20 04:00:00,11311.522935,11729.59227,TIME_T24,0.9132304805354736,10330.027525518082,103300.27525518082,4.132011010207233,8.416739484294144,11.516997075493084,381.7936596991944,361.85992313940716,0.003502990889864631,0.03502990889864631,0.03502990889864631,24,96
ETH,2020-10-16 08:00:00,2020-10-16 12:00:00,2020-10-20 08:00:00,370.12496999999996,367.806005,TIME_T24,27.922698548030976,10334.887962409008,103348.87962409007,4.133955184963603,8.242009665671834,15.572421435229087,-64.75176063843283,-88.56619173933375,-0.0008569632497369565,-0.008569632497369563,-0.008569632497369563,24,96
ETH,2020-10-26 08:00:00,2020-10-26 12:00:00,2020-10-30 08:00:00,405.312555,379.25028000000003,TIME_T24,25.553999674789466,10357.356898658087,103573.56898658087,4.142942759463235,8.01948737217676,14.579812320802413,-665.9953668742721,-688.5946665672512,-0.006648362833344736,-0.06648362833344736,-0.06648362833344736,24,96
ETH,2020-10-30 08:00:00,2020-10-30 12:00:00,2020-11-03 08:00:00,379.62971999999996,379.42019500000004,TIME_T24,27.10140141820657,10288.497432001363,102884.97432001361,4.115398972800545,8.22852657714823,14.75533894985737,-5.678421132147787,-28.662286659153388,-0.0002785857395464002,-0.002785857395464002,-0.002785857395464002,24,96
ETH,2020-11-15 20:00:00,2020-11-16 00:00:00,2020-11-19 20:00:00,448.29403499999995,471.01437500000003,TIME_T24,22.94393946895913,10285.631203335444,102856.31203335444,4.114252481334178,8.437022604938026,31.897602632408386,521.2941056741727,480.9594804368262,0.004676032719128212,0.04676032719128212,0.04676032719128212,24,96
ETH,2020-11-26 08:00:00,2020-11-26 12:00:00,2020-11-30 08:00:00,512.9463450000001,587.96587,TIME_T24,20.145824708779486,10333.727151379127,103337.27151379126,4.133490860551651,8.871513801257663,17.95714233302855,1511.330200385899,1484.5015442516128,0.014365596483292992,0.1436559648329299,0.1436559648329299,24,96
BTC,2020-11-26 16:00:00,2020-11-26 20:00:00,2020-11-30 16:00:00,16525.11843,19250.350010000002,TIME_T24,0.6237425070236781,10307.418798391385,103074.18798391384,4.122967519356554,8.925872149884828,15.661087508675848,1699.8427779293013,1675.2558182707407,0.01625291308171341,0.1625291308171341,0.1625291308171341,24,96
ETH,2020-12-05 00:00:00,2020-12-05 04:00:00,2020-12-09 00:00:00,576.288,551.8439400000001,TIME_T24,18.479827599449163,10649.70288763136,106497.02887631359,4.259881155052544,8.339073504252852,17.085160487939635,-451.72201463058985,-477.1462486227823,-0.004480371458784483,-0.04480371458784482,-0.04480371458784482,24,96
BTC,2020-12-08 12:00:00,2020-12-08 16:00:00,2020-12-12 12:00:00,18819.314954999998,18389.810494999998,TIME_T24,0.5655743798019476,10643.72238397164,106437.2238397164,4.257488953588656,8.417811219742646,10.06104271465559,-242.91671858667047,-261.3955725210687,-0.0024558661255079683,-0.024558661255079682,-0.024558661255079682,24,96
ETH,2020-12-09 00:00:00,2020-12-09 04:00:00,2020-12-13 00:00:00,552.3860549999999,565.13729,TIME_T24,19.13894758629024,10572.087754042637,105720.87754042636,4.228835101617055,8.555288290564299,13.825988586225481,244.04521832547087,221.66394144868107,0.0020966903283972413,0.02096690328397241,0.02096690328397241,24,96
ETH,2020-12-20 20:00:00,2020-12-21 00:00:00,2020-12-24 20:00:00,638.41905,612.003845,TIME_T24,16.60040548549083,10598.015099661843,105980.15099661842,4.2392060398647375,8.30301083413653,19.24094126817196,-438.503113982365,-466.0470660846735,-0.004397493886374477,-0.04397493886374477,-0.04397493886374477,24,96
BTC,2020-12-21 12:00:00,2020-12-21 16:00:00,2020-12-25 12:00:00,22704.996825000002,24013.117435000004,TIME_T24,0.4646347094483702,10549.529602810044,105495.29602810043,4.2198118411240175,8.682742978068346,15.96697426868142,607.7982395507756,583.1485223040258,0.005527720611814715,0.055277206118147154,0.055277206118147154,24,96
BTC,2021-01-04 08:00:00,2021-01-04 12:00:00,2021-01-08 08:00:00,30758.361495,41266.026665,TIME_T24,0.34493792027928627,10609.725245283778,106097.25245283778,4.2438900981135115,9.937577064519381,171.37363118233378,3624.4921707308918,3443.180962484039,0.0324530643620069,0.324530643620069,0.324530643620069,24,96
BTC,2021-01-10 20:00:00,2021-01-11 00:00:00,2021-01-14 20:00:00,38169.09501,39124.92775,TIME_T24,0.2869872429163519,10954.043341532186,109540.43341532185,4.381617336612875,8.872959394322463,61.811963627994736,274.31180274178377,203.6268797194666,0.001858919792177712,0.018589197921777118,0.018589197921777118,24,96
ETH,2021-01-11 00:00:00,2021-01-11 04:00:00,2021-01-15 00:00:00,1105.57251,1218.460465,TIME_T24,9.83674317100998,10875.232837798862,108752.32837798861,4.350093135119545,9.144366198413303,56.16644253697984,1110.4498204355334,1045.1390117001404,0.009610267911391916,0.09610267911391915,0.09610267911391915,24,96
BTC,2021-01-17 08:00:00,2021-01-17 12:00:00,2021-01-21 08:00:00,35287.634999999995,32192.51569,TIME_T24,0.3139603980452119,11078.91993067415,110789.19930674149,4.431567972269661,8.474437988313312,90.44983204019364,-971.74489056502,-1070.669160593527,-0.009664021107591642,-0.09664021107591642,-0.09664021107591642,24,96
ETH,2021-01-21 12:00:00,2021-01-21 16:00:00,2021-01-25 12:00:00,1189.1342699999998,1434.1525649999999,TIME_T24,9.226757054621595,10971.853014614799,109718.53014614798,4.388741205845919,9.681772124452882,61.97179080920003,2260.724281902606,2189.070718968953,0.01995169563475789,0.1995169563475789,0.1995169563475789,24,96
BTC,2021-01-22 00:00:00,2021-01-22 04:00:00,2021-01-26 00:00:00,30958.8717,31502.900670000003,TIME_T24,0.3535311211596546,10944.924621938902,109449.24621938901,4.377969848775561,8.832872166234097,27.431893366171657,192.33117170743319,156.06640617502742,0.0014259249064374109,0.014259249064374107,0.014259249064374107,24,96
BTC,2021-01-26 12:00:00,2021-01-26 16:00:00,2021-01-30 12:00:00,31766.11512,34193.0949,TIME_T24,0.35277737566573425,11206.3667271292,112063.66727129198,4.48254669085168,9.30756680473624,47.137645556879825,856.1835575822003,799.7383452205842,0.007136464160899881,0.0713646416089988,0.0713646416089988,24,96
ETH,2021-01-27 12:00:00,2021-01-27 16:00:00,2021-01-31 12:00:00,1282.0407,1310.44445,TIME_T24,8.700707155318645,11154.660691899724,111546.60691899723,4.46186427675989,9.022581637864931,110.31570288293558,247.13271086288148,127.79442634208097,0.001145659468018445,0.01145659468018445,0.01145659468018445,24,96
ETH,2021-02-01 00:00:00,2021-02-01 04:00:00,2021-02-05 00:00:00,1317.568455,1639.1700050000002,TIME_T24,8.575736586138493,11299.120004285469,112991.20004285467,4.519648001714188,10.142484074825916,192.78009001980467,2757.970178493849,2555.0476043992185,0.022612801735269243,0.22612801735269242,0.22612801735269242,24,96
BTC,2021-02-15 00:00:00,2021-02-15 04:00:00,2021-02-19 00:00:00,47143.870155,51219.3775,TIME_T24,0.24509283448168342,11554.62476472539,115546.24764725388,4.621849905890156,9.6432508706351,162.95979346462346,998.8776471369714,826.2746028017128,0.007151029303212084,0.07151029303212084,0.07151029303212084,24,96
BTC,2021-02-22 12:00:00,2021-02-22 16:00:00,2021-02-26 12:00:00,53263.308345,47570.852675,TIME_T24,0.21848534359953986,11637.252225005563,116372.52225005561,4.654900890002225,8.812314526810411,28.091624014009778,-1243.718132985098,-1280.622071525918,-0.011004505589164593,-0.11004505589164593,-0.11004505589164593,24,96
SOL,2021-02-27 20:00:00,2021-02-28 00:00:00,2021-03-03 20:00:00,13.19189265,14.0671629,TIME_T24,872.4441839551331,11509.190017852969,115091.90017852969,4.603676007141187,9.512801789882957,46.1393946311754,763.6244390014551,707.9722425803968,0.00615136461803303,0.0615136461803303,0.0615136461803303,24,96
BTC,2021-02-28 04:00:00,2021-02-28 08:00:00,2021-03-04 04:00:00,44423.030415,49671.641755000004,TIME_T24,0.2570283298291405,11417.97731351656,114179.77313516558,4.567190925406624,9.673998573470243,22.090386691608437,1349.0418066424877,1317.2774213774092,0.011536871945068774,0.11536871945068773,0.11536871945068773,24,96
ETH,2021-02-28 12:00:00,2021-02-28 16:00:00,2021-03-04 12:00:00,1318.9491449999998,1576.4313900000002,TIME_T24,8.59369046435443,11334.640690354925,113346.40690354924,4.53385627614197,9.952801637722771,51.69292289018208,2212.7227135970743,2151.076989069169,0.018977901883555973,0.18977901883555973,0.18977901883555973,24,96
BTC,2021-03-05 00:00:00,2021-03-05 04:00:00,2021-03-09 00:00:00,47313.454905,53813.69969000001,TIME_T24,0.2520809927557259,11926.822683155668,119268.22683155666,4.770729073262268,10.196893409947748,26.077115613628283,1638.5881585580323,1602.314149534456,0.013434543231680767,0.13434543231680765,0.13434543231680765,24,96
ETH,2021-03-05 00:00:00,2021-03-05 04:00:00,2021-03-09 00:00:00,1482.270765,1847.076,TIME_T24,8.046318503189037,11926.822683155668,119268.22683155666,4.770729073262268,10.715593791500826,56.45324007912074,2935.339112440725,2868.170278570103,0.02404806673801598,0.2404806673801598,0.2404806673801598,24,96
SOL,2021-03-05 04:00:00,2021-03-05 08:00:00,2021-03-09 04:00:00,12.496645199999998,13.870361350000001,TIME_T24,953.8989115386793,11920.53625416506,119205.36254165058,4.768214501666024,10.060583539431292,91.393033038122,1310.3863402481084,1208.932723670555,0.010141596803148446,0.10141596803148445,0.10141596803148445,24,96
ETH,2021-03-12 12:00:00,2021-03-12 16:00:00,2021-03-16 12:00:00,1776.4477799999997,1803.0080450000003,TIME_T24,7.03356695254683,12494.76439833318,124947.64398333179,4.997905759333272,10.0705368795285,102.24056514388946,186.81340215488996,74.502300131472,0.0005962681468520585,0.005962681468520584,0.005962681468520584,24,96
SOL,2021-03-15 04:00:00,2021-03-15 08:00:00,2021-03-19 04:00:00,13.9373652,13.993499750000002,TIME_T24,896.663406477625,12497.125357554705,124971.25357554705,4.998850143021882,10.017833804773401,128.85801474172303,50.33379682408967,-88.54205172240677,-0.0007084993483631956,-0.007084993483631956,-0.007084993483631956,24,96
BTC,2021-03-15 08:00:00,2021-03-15 12:00:00,2021-03-19 08:00:00,56178.8754,58801.91433500001,TIME_T24,0.222638677141307,12507.590502342313,125075.90502342313,5.003036200936926,10.239668369305269,41.964542104607915,583.9899185785453,531.785708104632,0.004251703859388775,0.04251703859388775,0.04251703859388775,24,96
SOL,2021-03-21 04:00:00,2021-03-21 08:00:00,2021-03-25 04:00:00,13.9527729,13.29784775,TIME_T24,899.2147355874005,12546.538993984546,125465.38993984545,5.0186155975938185,9.801663856952922,11.637954279892888,-588.9183455867874,-610.3579637236332,-0.004864751657937461,-0.04864751657937461,-0.04864751657937461,24,96
SOL,2021-03-26 00:00:00,2021-03-26 04:00:00,2021-03-30 00:00:00,12.6953445,19.9890005,TIME_T24,983.4710036905406,12485.503197612183,124855.03197612181,4.994201279044873,12.85764223284716,92.52137692718203,7173.099186893533,7067.720167733503,0.05660741145847598,0.5660741145847598,0.5660741145847598,24,96
BTC,2021-04-04 00:00:00,2021-04-04 04:00:00,2021-04-08 00:00:00,57521.166209999996,56512.34969,TIME_T24,0.22934644903100154,13192.275214385532,131922.75214385532,5.2769100857542135,10.461272776874104,84.95668169978947,-231.36848658581076,-326.78644106247435,-0.0024771044854046834,-0.024771044854046836,-0.024771044854046836,24,96
ETH,2021-04-07 08:00:00,2021-04-07 12:00:00,2021-04-11 08:00:00,1978.86894,2146.06643,TIME_T24,6.64871338910489,13156.932416661803,131569.32416661803,5.262772966664722,10.970205209484535,104.1594039189705,1111.6481903877295,996.5185812592746,0.007574095159121543,0.07574095159121542,0.07574095159121542,24,96
SOL,2021-04-11 04:00:00,2021-04-11 08:00:00,2021-04-15 04:00:00,26.34826755,26.736824900000002,TIME_T24,502.87184571050824,13249.80193414279,132498.0193414279,5.299920773657116,10.677999368017787,142.08828356084558,195.39455175888537,42.62826883002202,0.00032172759292480626,0.0032172759292480625,0.0032172759292480625,24,96
BTC,2021-04-17 16:00:00,2021-04-17 20:00:00,2021-04-21 16:00:00,60735.372509999994,55450.96065,TIME_T24,0.2183819857712142,13263.511255288213,132635.1125528821,5.305404502115286,10.14920086198267,30.026194129234515,-1154.0203556197541,-1194.1957506109713,-0.00900361697310613,-0.0900361697310613,-0.0900361697310613,24,96
BTC,2021-05-04 16:00:00,2021-05-04 20:00:00,2021-05-08 16:00:00,54566.999865,59001.04472,TIME_T24,0.24087986718613624,13144.091680227113,131440.91680227112,5.257636672090846,10.9425021984896,81.32420426594533,1068.0721357697707,975.8054293053358,0.007423909183266402,0.07423909183266403,0.07423909183266403,24,96
